15
2.90045e+13 3.34700e+31 1.000000000000000e+00 1.749504261890307e+37 
7.02241e+13 1.77203e+32 2.784493580975582e+18 4.229123037470683e+37 
8.84041e+13 3.36462e+32 4.772970291770766e+18 5.319773314381670e+37 
1.70997e+14 2.24308e+33 1.891312565444896e+19 1.023370823901889e+38 
3.64010e+14 1.69993e+34 7.105888193769144e+19 2.131410953039100e+38 
5.68414e+14 5.09500e+34 1.384519921984925e+20 3.228054510620274e+38 
7.80734e+14 1.05024e+35 2.096987852251502e+20 4.281918281842623e+38 
9.60644e+14 1.63456e+35 2.671080235798465e+20 5.113059955895869e+38 
1.30725e+15 3.01470e+35 3.668493098863348e+20 6.579251793740585e+38 
1.44802e+15 3.65061e+35 4.032494194501378e+20 7.131647985197716e+38 
1.77593e+15 5.26082e+35 4.799146643998131e+20 8.339355449227742e+38 
2.17680e+15 7.41626e+35 5.605957328236887e+20 9.691839973892669e+38 
2.40930e+15 8.73792e+35 6.020442189182447e+20 1.042517672089001e+39 
2.66585e+15 1.02446e+36 6.440123722041688e+20 1.119766135525752e+39 
3.26024e+15 1.38885e+36 7.289749721689867e+20 1.286403431266614e+39 
