303
3.76700e+13 8.77400e+31 1.498856630446307e+19 2.237529308523376e+37 
5.08100e+13 1.38600e+32 1.613865092053769e+19 3.015495239775784e+37 
6.19300e+13 1.88200e+32 1.701689358633074e+19 3.673127437662317e+37 
7.73200e+13 2.66200e+32 1.813486523456967e+19 4.582273553625190e+37 
9.82600e+13 3.89700e+32 1.953799983744401e+19 5.817543899040989e+37 
1.26200e+14 5.86100e+32 2.128200404223481e+19 7.462866645953985e+37 
1.58600e+14 8.59500e+32 2.319298334265948e+19 9.366957021738509e+37 
2.00400e+14 1.28600e+33 2.555299358182506e+19 1.181766533569061e+38 
2.86464e+14 8.11008e+33 5.201276555220750e+19 1.679955969976863e+38 
2.97227e+14 8.99442e+33 5.494714302861702e+19 1.741045143733513e+38 
3.08025e+14 9.93309e+33 5.794448278284147e+19 1.802134489908401e+38 
3.18859e+14 1.09270e+34 6.100211328486029e+19 1.863223618813958e+38 
3.29731e+14 1.19770e+34 6.411728035496389e+19 1.924313463737408e+38 
3.40641e+14 1.30837e+34 6.728736078748426e+19 1.985402251021821e+38 
3.51590e+14 1.42481e+34 7.050963006535946e+19 2.046491787321937e+38 
3.62578e+14 1.54705e+34 7.378158915183564e+19 2.107581118675392e+38 
3.73607e+14 1.67518e+34 7.710070598415996e+19 2.168670078466335e+38 
3.84677e+14 1.80924e+34 8.046458263046622e+19 2.229759679032957e+38 
3.95788e+14 1.94929e+34 8.387093767739369e+19 2.290848863521022e+38 
4.06942e+14 2.09538e+34 8.731748097479007e+19 2.351938361660130e+38 
4.18140e+14 2.24756e+34 9.080212906700497e+19 2.413027309945849e+38 
4.29380e+14 2.40586e+34 9.432278136011199e+19 2.474116661341343e+38 
4.40666e+14 2.57034e+34 9.787747610657297e+19 2.535205846728061e+38 
4.51996e+14 2.74103e+34 1.014643545741428e+20 2.596294837357430e+38 
4.63372e+14 2.91797e+34 1.050815511713409e+20 2.657384369218039e+38 
4.74793e+14 3.10120e+34 1.087273617901428e+20 2.718473593219639e+38 
4.86262e+14 3.29075e+34 1.124001271315227e+20 2.779562775888189e+38 
4.97777e+14 3.48664e+34 1.160982520309949e+20 2.840652384105562e+38 
5.09340e+14 3.68892e+34 1.198201876212691e+20 2.901741246977317e+38 
5.20951e+14 3.89761e+34 1.235645026606920e+20 2.962830487462116e+38 
5.32611e+14 4.11274e+34 1.273297990790290e+20 3.023919652998463e+38 
5.44320e+14 4.33433e+34 1.311147317533539e+20 3.085008931389764e+38 
5.56078e+14 4.56241e+34 1.349180135965976e+20 3.146098529998520e+38 
5.67887e+14 4.79700e+34 1.387384243155154e+20 3.207187710441207e+38 
5.79746e+14 5.03812e+34 1.425750144224738e+20 3.268275988525801e+38 
5.91654e+14 5.26863e+34 1.461600149348563e+20 3.329366953613644e+38 
6.03608e+14 5.48941e+34 1.495182727407302e+20 3.390456061572561e+38 
6.15607e+14 5.71126e+34 1.528201153628190e+20 3.451544829584570e+38 
6.27648e+14 5.92653e+34 1.559568079693149e+20 3.512633855012555e+38 
6.39731e+14 6.14091e+34 1.590158329405542e+20 3.573723318680639e+38 
6.51855e+14 6.35715e+34 1.620388526767005e+20 3.634812184648508e+38 
6.64020e+14 6.57639e+34 1.650426907106057e+20 3.695901535904982e+38 
6.76225e+14 6.79931e+34 1.680367604074089e+20 3.756991100564973e+38 
6.88471e+14 7.02634e+34 1.710269016593097e+20 3.818080230278621e+38 
7.00758e+14 7.25780e+34 1.740171217468022e+20 3.879169269002082e+38 
7.13086e+14 7.49394e+34 1.770100896736583e+20 3.940258537551533e+38 
7.25455e+14 7.73496e+34 1.800077882082122e+20 4.001347993059083e+38 
7.37865e+14 7.98099e+34 1.830115655735169e+20 4.062437162933819e+38 
7.50317e+14 8.23218e+34 1.860224199795826e+20 4.123526331847712e+38 
7.62811e+14 8.48864e+34 1.890410311167426e+20 4.184615328071849e+38 
7.75347e+14 8.75045e+34 1.920678612389116e+20 4.245704857072046e+38 
7.87925e+14 9.01771e+34 1.951032089153879e+20 4.306793676957337e+38 
8.00545e+14 9.29048e+34 1.981472574076894e+20 4.367882864859521e+38 
8.13209e+14 9.56883e+34 2.012000423626275e+20 4.428972184714818e+38 
8.25916e+14 9.85282e+34 2.042615702857899e+20 4.490061232050121e+38 
8.38666e+14 1.01425e+35 2.073317253593007e+20 4.551150664318144e+38 
8.51460e+14 1.04379e+35 2.104104447701745e+20 4.612239693996690e+38 
8.64298e+14 1.07391e+35 2.134974900039451e+20 4.673328914604395e+38 
8.77180e+14 1.10461e+35 2.165926629183500e+20 4.734418426841853e+38 
8.90107e+14 1.13590e+35 2.196958509833722e+20 4.795507484867506e+38 
9.03078e+14 1.16778e+35 2.228065670053052e+20 4.856596697083524e+38 
9.16095e+14 1.20025e+35 2.259248136578515e+20 4.917685784149389e+38 
9.29156e+14 1.23332e+35 2.290501290683120e+20 4.978774876711929e+38 
9.42264e+14 1.26698e+35 2.321823229740304e+20 5.039864258671958e+38 
9.55417e+14 1.30125e+35 2.353210602537939e+20 5.100953568719080e+38 
9.68616e+14 1.33612e+35 2.384660802416887e+20 5.162042620520169e+38 
9.81861e+14 1.37159e+35 2.416169733324801e+20 5.223132050862204e+38 
9.95153e+14 1.40768e+35 2.447736921680558e+20 5.284221135657111e+38 
1.00849e+15 1.44437e+35 2.479356421701342e+20 5.345309349117830e+38 
1.02188e+15 1.48168e+35 2.511027968143881e+20 5.406399166398949e+38 
1.03531e+15 1.51960e+35 2.542747083215109e+20 5.467487597772362e+38 
1.04879e+15 1.55814e+35 2.574510817534314e+20 5.528578226031385e+38 
1.06232e+15 1.59730e+35 2.606316557262529e+20 5.589665437623193e+38 
1.07590e+15 1.63707e+35 2.638161959219554e+20 5.650757070314775e+38 
1.08952e+15 1.67747e+35 2.670043390129326e+20 5.711843328553150e+38 
1.10319e+15 1.71849e+35 2.701958682782739e+20 5.772932055671502e+38 
1.11692e+15 1.76013e+35 2.733904702229312e+20 5.834022284325918e+38 
1.13069e+15 1.80240e+35 2.765879236158665e+20 5.895113038941996e+38 
1.14451e+15 1.84530e+35 2.797879445568007e+20 5.956203340418105e+38 
1.15838e+15 1.88883e+35 2.829903295990386e+20 6.017292256377629e+38 
1.17229e+15 1.93298e+35 2.861947311709260e+20 6.078378921493882e+38 
1.18626e+15 1.97777e+35 2.894009050318613e+20 6.139471101892947e+38 
1.20028e+15 2.02318e+35 2.926087266712170e+20 6.200559266205567e+38 
1.21435e+15 2.06923e+35 2.958179061920243e+20 6.261646755535124e+38 
1.22847e+15 2.11592e+35 2.990281931683907e+20 6.322737156460506e+38 
1.24264e+15 2.16324e+35 3.022393488212171e+20 6.383825390788932e+38 
1.25686e+15 2.21120e+35 3.054511929588286e+20 6.444914682330768e+38 
1.27113e+15 2.25979e+35 3.086634879522863e+20 6.506004404132234e+38 
1.28545e+15 2.30902e+35 3.118760427351918e+20 6.567093672533683e+38 
1.29982e+15 2.35889e+35 3.150886471123583e+20 6.628181815712643e+38 
1.31425e+15 2.40940e+35 3.183011434240422e+20 6.689272074153307e+38 
1.32872e+15 2.46055e+35 3.215132678375729e+20 6.750359593444602e+38 
1.34325e+15 2.51218e+35 3.247148303512570e+20 6.811448108685084e+38 
1.35783e+15 2.56392e+35 3.278835654525874e+20 6.872538376884932e+38 
1.37246e+15 2.61607e+35 3.310375312361696e+20 6.933627184101168e+38 
1.38715e+15 2.66869e+35 3.341815138902092e+20 6.994718675942937e+38 
1.40188e+15 2.72183e+35 3.373179130340750e+20 7.055804433858971e+38 
1.41666e+15 2.77552e+35 3.404479427560853e+20 7.116896553177312e+38 
1.43150e+15 2.82976e+35 3.435725818447643e+20 7.177986466919870e+38 
1.44639e+15 2.88457e+35 3.466922730869026e+20 7.239073769037584e+38 
1.46133e+15 2.93995e+35 3.498074376614128e+20 7.300162153085745e+38 
1.47632e+15 2.99592e+35 3.529184725650427e+20 7.361251235160152e+38 
1.49137e+15 3.05248e+35 3.560255061384144e+20 7.422340450952904e+38 
1.50646e+15 3.10963e+35 3.591287444839085e+20 7.483429448312228e+38 
1.52161e+15 3.16738e+35 3.622282521274728e+20 7.544517646964647e+38 
1.53681e+15 3.22547e+35 3.653104093104015e+20 7.605609094633513e+38 
1.55206e+15 3.28384e+35 3.683717912525137e+20 7.666696402767880e+38 
1.56737e+15 3.34264e+35 3.714207101223819e+20 7.727787985967778e+38 
1.58272e+15 3.40191e+35 3.744597459377135e+20 7.788875920996492e+38 
1.59813e+15 3.46168e+35 3.774903442745029e+20 7.849963950060007e+38 
1.61359e+15 3.52196e+35 3.805132991292547e+20 7.911052184925389e+38 
1.62910e+15 3.58279e+35 3.835293694539927e+20 7.972144246959618e+38 
1.64467e+15 3.64415e+35 3.865389755106544e+20 8.033232082445584e+38 
1.66029e+15 3.70607e+35 3.895425497721757e+20 8.094323103156727e+38 
1.67595e+15 3.76854e+35 3.925403739558545e+20 8.155409395479784e+38 
1.69168e+15 3.83158e+35 3.955327002840649e+20 8.216498404606882e+38 
1.70745e+15 3.89518e+35 3.985197149489410e+20 8.277589830845966e+38 
1.72327e+15 3.95936e+35 4.015015675304642e+20 8.338679369556001e+38 
1.73915e+15 4.02412e+35 4.044783746408128e+20 8.399766869750840e+38 
1.75508e+15 4.08945e+35 4.074502716825647e+20 8.460855794107593e+38 
1.77107e+15 4.15538e+35 4.104173956865556e+20 8.521945681039330e+38 
1.78710e+15 4.22188e+35 4.133797181765495e+20 8.583032534317089e+38 
1.80319e+15 4.28898e+35 4.163373717113734e+20 8.644123515009009e+38 
1.81934e+15 4.35667e+35 4.192903386943646e+20 8.705210723555426e+38 
1.83553e+15 4.42495e+35 4.222387229127979e+20 8.766301511945099e+38 
1.85178e+15 4.49383e+35 4.251825404717202e+20 8.827391447646089e+38 
1.86808e+15 4.56331e+35 4.281217830147558e+20 8.888480553659597e+38 
1.88444e+15 4.63339e+35 4.310565124319355e+20 8.949568161337267e+38 
1.90085e+15 4.70407e+35 4.339867317091984e+20 9.010657898186943e+38 
1.91731e+15 4.77535e+35 4.369123996848475e+20 9.071745559658959e+38 
1.93382e+15 4.84724e+35 4.398335767321686e+20 9.132834603404940e+38 
1.95040e+15 4.91973e+35 4.427502524939380e+20 9.193924646446864e+38 
1.96702e+15 4.99283e+35 4.456624137663895e+20 9.255015348900157e+38 
1.98370e+15 5.06654e+35 4.485700873470917e+20 9.316102720537052e+38 
2.00043e+15 5.14086e+35 4.514732203942998e+20 9.377193772035920e+38 
2.01721e+15 5.21579e+35 4.543718118872588e+20 9.438280776098959e+38 
2.03405e+15 5.29133e+35 4.572658788220452e+20 9.499370809948422e+38 
2.05095e+15 5.36748e+35 4.601553790581180e+20 9.560459853132280e+38 
2.06790e+15 5.44425e+35 4.630403375293443e+20 9.621547640172595e+38 
2.08490e+15 5.52163e+35 4.659207230713849e+20 9.682637297156005e+38 
2.10196e+15 5.59962e+35 4.687965015804410e+20 9.743725206438851e+38 
2.11907e+15 5.67823e+35 4.716677035729046e+20 9.804814239168076e+38 
2.13623e+15 5.75746e+35 4.745342929274141e+20 9.865904401305181e+38 
2.15346e+15 5.83731e+35 4.773962288991818e+20 9.926995375775125e+38 
2.17073e+15 5.91777e+35 4.802535286494942e+20 9.988083090524701e+38 
2.18806e+15 5.99885e+35 4.831061324910112e+20 1.004917102957181e+39 
2.20545e+15 6.08055e+35 4.859540924102807e+20 1.011026218746246e+39 
2.22289e+15 6.16287e+35 4.887973566022572e+20 1.017134941055108e+39 
2.24039e+15 6.24580e+35 4.916355850179641e+20 1.023243939703444e+39 
2.25794e+15 6.32844e+35 4.944381005116517e+20 1.029352911149788e+39 
2.27555e+15 6.41082e+35 4.972068968034526e+20 1.035461727433201e+39 
2.29321e+15 6.49340e+35 4.999573134681452e+20 1.041570513051253e+39 
2.31092e+15 6.57630e+35 5.026939550518915e+20 1.047679630671186e+39 
2.32869e+15 6.65958e+35 5.054191220869507e+20 1.053788440976164e+39 
2.34651e+15 6.74330e+35 5.081343242652851e+20 1.059897303613138e+39 
2.36439e+15 6.82747e+35 5.108405716081546e+20 1.066006233635737e+39 
2.38232e+15 6.91213e+35 5.135385919893024e+20 1.072115201928272e+39 
2.40030e+15 6.99728e+35 5.162289783685253e+20 1.078223898440374e+39 
2.41834e+15 7.08295e+35 5.189121564841192e+20 1.084332984243597e+39 
2.43643e+15 7.16913e+35 5.215884859103052e+20 1.090441790324936e+39 
2.45457e+15 7.25585e+35 5.242582852964361e+20 1.096550625549317e+39 
2.47277e+15 7.34310e+35 5.269218156527310e+20 1.102659816464274e+39 
2.49103e+15 7.43090e+35 5.295792578946992e+20 1.108768697873404e+39 
2.50933e+15 7.51924e+35 5.322308156748954e+20 1.114877577291465e+39 
2.52770e+15 7.60814e+35 5.348766038238846e+20 1.120986455737839e+39 
2.54611e+15 7.69761e+35 5.375167842935335e+20 1.127095308116549e+39 
2.56458e+15 7.78763e+35 5.401514897328317e+20 1.133204103951111e+39 
2.58310e+15 7.87822e+35 5.427807886184124e+20 1.139313182448018e+39 
2.60168e+15 7.96938e+35 5.454047688517184e+20 1.145421867010555e+39 
2.62031e+15 8.06110e+35 5.480235228748849e+20 1.151530789801317e+39 
2.63900e+15 8.15341e+35 5.506371564959520e+20 1.157639938770982e+39 
2.65774e+15 8.24629e+35 5.532456598808229e+20 1.163748652198513e+39 
2.67653e+15 8.33975e+35 5.558491616355104e+20 1.169857539655252e+39 
2.69538e+15 8.43380e+35 5.584476778225395e+20 1.175966590996584e+39 
2.71429e+15 8.52842e+35 5.610412446830557e+20 1.182075482910194e+39 
2.73325e+15 8.62364e+35 5.636299223492896e+20 1.188184185158797e+39 
2.75226e+15 8.71943e+35 5.662137298550199e+20 1.194293326603988e+39 
2.77133e+15 8.81582e+35 5.687927394034017e+20 1.200401929384852e+39 
2.79045e+15 8.91279e+35 5.713669461905580e+20 1.206510935349553e+39 
2.80963e+15 9.01036e+35 5.739363740177126e+20 1.212620000913588e+39 
2.82886e+15 9.10851e+35 5.765010602048096e+20 1.218728803025854e+39 
2.84815e+15 9.20727e+35 5.790610598396146e+20 1.224837629741147e+39 
2.86749e+15 9.30661e+35 5.816163606442274e+20 1.230946470859574e+39 
2.88689e+15 9.40655e+35 5.841669949764676e+20 1.237055605516671e+39 
2.90634e+15 9.50709e+35 5.867129689695519e+20 1.243164404433218e+39 
2.92585e+15 9.60822e+35 5.892543041310674e+20 1.249273162593296e+39 
2.94541e+15 9.70995e+35 5.917910139049137e+20 1.255382182650700e+39 
2.96503e+15 9.81228e+35 5.943231293014376e+20 1.261491117351043e+39 
2.98470e+15 9.91521e+35 5.968506580664142e+20 1.267599965541773e+39 
3.00443e+15 1.00187e+36 5.993735735541831e+20 1.273709015529934e+39 
3.02421e+15 1.01229e+36 6.018919228066916e+20 1.279817935475448e+39 
3.04405e+15 1.02276e+36 6.044056745043410e+20 1.285926712825211e+39 
3.06395e+15 1.03329e+36 6.069150593292483e+20 1.292035642420878e+39 
3.08390e+15 1.04389e+36 6.094198397809350e+20 1.298144390735186e+39 
3.10390e+15 1.05454e+36 6.119200091056619e+20 1.304253253075168e+39 
3.12396e+15 1.06526e+36 6.144157943259181e+20 1.310362215826309e+39 
3.14408e+15 1.07603e+36 6.169069640196479e+20 1.316471253048482e+39 
3.16426e+15 1.08687e+36 6.193935101530120e+20 1.322580055050983e+39 
3.18449e+15 1.09776e+36 6.218758867757403e+20 1.328688907644301e+39 
3.20477e+15 1.10872e+36 6.243534124348760e+20 1.334797786998745e+39 
3.22511e+15 1.11974e+36 6.268267607785758e+20 1.340906680162566e+39 
3.24551e+15 1.13082e+36 6.292954771931478e+20 1.347015572777245e+39 
3.26596e+15 1.14196e+36 6.317597831082435e+20 1.353124448799739e+39 
3.28647e+15 1.15316e+36 6.342196712744718e+20 1.359233595690426e+39 
3.30704e+15 1.16442e+36 6.366751430523204e+20 1.365342395685410e+39 
3.32766e+15 1.17574e+36 6.391259796331844e+20 1.371451132605092e+39 
3.34833e+15 1.18712e+36 6.415726115150664e+20 1.377560086955538e+39 
3.36907e+15 1.19856e+36 6.440146027075080e+20 1.383668954025830e+39 
3.38986e+15 1.21007e+36 6.464521709250200e+20 1.389778007572915e+39 
3.41071e+15 1.22163e+36 6.488855261822879e+20 1.395886936178378e+39 
3.43161e+15 1.23326e+36 6.513142471121379e+20 1.401995725745859e+39 
3.45257e+15 1.24495e+36 6.537387502907511e+20 1.408104655080076e+39 
3.47359e+15 1.25669e+36 6.561586190541146e+20 1.414213420943984e+39 
3.49466e+15 1.26850e+36 6.585742663714891e+20 1.420322298663958e+39 
3.51579e+15 1.28038e+36 6.609854862837774e+20 1.426431272894895e+39 
3.53698e+15 1.29231e+36 6.633922773425430e+20 1.432540332539893e+39 
3.55822e+15 1.30430e+36 6.657948418584015e+20 1.438649173494352e+39 
3.57952e+15 1.31636e+36 6.681927834731567e+20 1.444758065712253e+39 
3.60088e+15 1.32847e+36 6.705864974685241e+20 1.450867002150384e+39 
3.62229e+15 1.34065e+36 6.729757882396186e+20 1.456975965890367e+39 
3.64376e+15 1.35289e+36 6.753608513636758e+20 1.463084660804476e+39 
3.66529e+15 1.36519e+36 6.777414904788270e+20 1.469193646081159e+39 
3.68687e+15 1.37755e+36 6.801177193082415e+20 1.475302606007658e+39 
3.70851e+15 1.38997e+36 6.824895358562042e+20 1.481411536019098e+39 
3.73021e+15 1.40245e+36 6.848571293029317e+20 1.487520147568271e+39 
3.75197e+15 1.41500e+36 6.872204969163382e+20 1.493629275937136e+39 
3.77378e+15 1.42761e+36 6.895792728266751e+20 1.499738053821351e+39 
3.79565e+15 1.44028e+36 6.919340165377651e+20 1.505847036113455e+39 
3.81758e+15 1.45301e+36 6.942841707852922e+20 1.511955934212896e+39 
3.83957e+15 1.46580e+36 6.966301073115278e+20 1.518064740126319e+39 
3.86161e+15 1.47865e+36 6.989718453207959e+20 1.524173688692053e+39 
3.88371e+15 1.49156e+36 7.013091948057589e+20 1.530282508975328e+39 
